@id	name	highway
183696005	Fernandez-Kipuja Street	service
183935281	Gonzalo Puyat Street	residential
183959436	Estraude Street	residential
184031600		primary_link
184098306	Moret Extension Street	residential
184098307	Centro Extension	residential
184107640	Alvarado Street	steps
184709878	Fundidor Street	residential
184841933	Castro Street	residential
184841934	A. Estrada Street	secondary
184841935	Pablo Ocampo Street	secondary
185223360		pedestrian
185227305	L. Roces Street	tertiary
185227306	PiÃ±a Avenue	tertiary
185227308	Vallejo Street	residential
185227309	Tomas Pinpin Street	residential
185227311	DoÃ±a Maria Street	residential
185227313	Batanes Street	residential
185227314	L. Escoda Street	residential
185283959		service
185283960		service
185502248	Espeleta Street	residential
185502267		footway
185502268	Bahama Street	residential
185502269	Bermuda Street	service
185502270		footway
186714048	A. Bautista Street	residential
186714363	McGregor	footway
186714364	McGregor	footway
186714365	McGregor Street	footway
186718371	Sigay	footway
186720975	Ilang-Ilang Street	footway
186722561	Progreso Street	residential
186722563		pedestrian
186722565		service
186723006	Bilibid Viejo Street	tertiary
186723009	1064 Interior Street	footway
186723970	Victory Lacson Underpass	footway
186727665		steps
186727666	Baldicanas Underpass	footway
186727667		steps
186727701		footway
186727703		corridor
186732590		service
186733320		pedestrian
186736623		footway
186738336	Conde Street	footway
186738417		service
186738428		footway
186738429		steps
186738430		steps
186738431		footway
186841727		footway
186841728		service
186841729		footway
186843287		footway
186843288		footway
186843289		footway
186843290		footway
186843291		footway
186843292		footway
186843293		footway
186843294		footway
186843295		footway
186846177		service
186866770	C. M. Recto Avenue	secondary
186866771	C. M. Recto Avenue	secondary
186995688		pedestrian
187006815	Z. P. de Guzman Street	residential
187031441		footway
187486755	Bilibid Viejo Street	tertiary
187486758	San Rafael Street	tertiary
187486760	Carlos Palanca Street	tertiary
187486767	Gonzalo Puyat Street	residential
187486775	Loyola Street	tertiary
187489436	Loyola Street	tertiary
187491400	Bambang Street	tertiary
187593389	Valencia Street	residential
187593634	Valencia Street	residential
187745169		footway
188204295	Teodoro F. Valencia Circle	service
188710479	Piedad Street	residential
189479173	Muelle de Binondo	residential
189479174	Tabora Street	residential
189479175	Tabora Street	residential
189980441	2nd Street	residential
189980442	Magistrado Araullo Street	residential
190723327	Adriatico Street	tertiary
190723331		service
191549817	Lubiran Street	secondary
205050292		path
205050293		path
205050294		service
205050295		path
205050296		path
205050297		path
205050298		path
208915672		service
208920409	San Andres Street	tertiary
208920410	Singalong Street	tertiary
208920411	Singalong Street	tertiary
208920412	Singalong Street	tertiary
208920416	San Andres Street	tertiary
208920419	San Andres Street	tertiary
208925858		service
208938284	Pedro Gil Street	secondary
208946246	Jorge Bocobo Street	unclassified
208954581	Adriatico Street	tertiary
208954587	Adriatico Street	tertiary
208956460		construction
208956461		path
208956464		path
208956465		path
208957571		service
216759075		service
217348934	Pedro Gil Street	secondary
217348935	Pedro Gil Street	secondary
217353705	Carlos Palanca Street	tertiary
217508133		residential
217508134		residential
217508135		residential
217606173	Pedro Gil Street	secondary
217710931		residential
217710932		residential
217710933		residential
217710935		residential
217710936		pedestrian
217710938		pedestrian
217710939		residential
217725326	San Juan de Letran Street	residential
217725328		service
217745127		residential
217745128		service
221136292		service
222612861		footway
222612862		service
222612863	Camia Street	service
222612864		service
222612865		footway
222612866		service
222612867		footway
222612868		service
222612869		service
223237409	Mabolo Street	residential
223237649	P. Paterno Street	pedestrian
223237650	Soler Street	residential
223373124	Narcisa Rizal Street	residential
223391200	Oroquieta Interior	footway
223391201	Oroquieta Interior	footway
223813641	Vertex Circle	residential
223813642	Vertex Road	residential
223813643	Vertex Road	residential
223813644		residential
224030400	Leveriza Street	tertiary
224035748	Donada Street	tertiary
225358492	Dominga Street	residential
225358539	Sandejas Street	residential
225358549	F. MuÃ±oz Street	residential
226829287	R. Delpan Street	tertiary
226829308	Zobel Roxas Street	secondary
226829309	Zobel Roxas Street	secondary
228638285	Fernandez Street	residential
228638286	A. Estrada Street	secondary
235243427		service
235287836		footway
235767677	Carmen Street	residential
235767678	Maliklik Street	residential
235770950	Sunog Apog Street	residential
235770951	Road â 1	pedestrian
235770952	Sunog Apog Street	pedestrian
235770953	Francisco Street	residential
235770954	Manotoc Street	residential
235770955	Benita Street	residential
235770958	Road Lot 13	residential
235771517	Callejon R	footway
235771518	Callejon Q	pedestrian
235771519	Tirso Cruz Street	residential
235771520	Callejon Q	footway
235801073	Alpine Street	residential
235801074	Lemonada Street	service
235801075	Quezon Street	tertiary
238198765		footway
238459029	Aguilar Street	residential
238459030	Tronque Street	service
238921998		footway
238921999		footway
238923681		footway
238923682		footway
239957661		service
239957662		service
239957663		service
239957664		service
241409766	A.H. Lacson Avenue	primary
241409767	Piy Margal Street	tertiary
242568956	Morong Street	residential
242803599	OsmeÃ±a Highway	primary
243875944		service
243875945	Pintong Bato Street	pedestrian
243875946		service
243875947		pedestrian
243875948		pedestrian
243875949		service
243875950		service
243906222		service
243906223		service
243906224		service
243906225		service
243906227		service
243906228		service
244380063		footway
244384521	F. Benitez Street	service
244384564	Pasaje Rosario	residential
244384565		pedestrian
244384566		footway
244384567		service
244384568		service
244384569		footway
244384570		footway
244384571		primary_link
244384572		footway
244433754	General Tinio Street	residential
244433756	Santa Catalina Street	residential
244655719		service
244655720		service
244655721	Main Avenue	service
244655722		service
244655723		service
244655724		service
244655726	Street 20	service
244655727		service
244655729		service
244655733		service
244655734	Consul General Ley Road	service
244655735		service
244655736		service
244655737		service
244655738		service
244655740		service
244655741		service
244655742		service
245247386	A.H. Lacson Avenue	primary
245247387	A.H. Lacson Avenue	primary
245259459	A.H. Lacson Avenue	primary
247100552		service
247100553		service
247370790	Gapan Street	pedestrian
247373835	Callejon P	pedestrian
247374278	Callejon O	pedestrian
247374383	Callejon M	pedestrian
247577177		footway
247577179		footway
247577181		service
247583538		service
247583539		service
247583540		service
247636774	RuaÃ±o Drive	service
247636780		service
247636782	Araullo Drive	service
248763935	Matienza B	residential
250157902	Marcelo Hilario del Pilar Street	secondary
250475205	Pandacan Ferry Pier	footway
250479520	OsmeÃ±a Highway	primary
250480481	Capulong Street	primary
250480482	Tayuman Street	primary
250864715	Fourth West Street	residential
250864731		residential
250864737	4th West	residential
253750701	Cavite Street	tertiary
253750702	F. Yuseco Street	unclassified
253761026	P. del Rosario Street	residential
253761033	J. C. Cruz Street	pedestrian
255984629	Albina Street	residential
255984630	Altura Extension	residential
255984631	Altura Extension	residential
255987876		service
256019238	M. Earnshaw Street	tertiary
256019242	M. Earnshaw Street	tertiary
256019246	Florentino Cayco Street	tertiary
256019250	Florentino Cayco Street	tertiary
256019253	J. Fajardo Street	tertiary
256019256	J. Fajardo Street	tertiary
256019261	A. Maceda Street	secondary
256019276	Sergio H. Loyola Street	tertiary
256395694		service
256395697		service
256395699		service
258269908	Tecson Street	tertiary
258269910	Bugallon Street	tertiary
258739793	Luzon Street	tertiary
262005139	Rizal Avenue Extension	primary
262231410	Guadalcanal Street	service
262234277		footway
262234278	Cadena de Amor	residential
262309511	San Roque Street	footway
262309615		footway
262409052	Altura Street	residential
262527590	Sanchez Street	unclassified
262527591		footway
262532195	Correche Underpass	footway
262532197		steps
262532198		steps
262549982	MIT Entrance	service
262549989	MIT Car Aisle	service
262549996	North Service Road	service
262549997	MIT East Service Road	service
262549998	MIT Car Aisle	service
262549999	MIT Northeast Service Road	service
263566722	Sulu Street	residential
264030983	Reina Regente Street	secondary
264030987	C. M. Recto Avenue	secondary
267188078		path
267188079		path
267189690		path
267205338		service
269145988	Perlita Street	tertiary
269145989	Madre Perla Street	residential
272720932		pedestrian
272726155		service
272726156		service
277263501		service
277263503		residential
277263506		unclassified
278014129		service
281576926		service
281576928		service
281576929		service
281576930		service
281576931		service
283330019	Quintin Paredes Road	tertiary
283330020	Quintin Paredes Road	tertiary
283788721	Road 3	residential
283789059	Road 13	residential
286608830	Alma Avenue	residential
286608831	Amber Lane	residential
286608832	Ashley Drive	residential
286608833	Ashley Drive	residential
286608834	Bullard Drive	residential
286608835	Country Club Drive	residential
286608836	Dan Drive	residential
286608837	Gamble Lane	residential
286608838	Katley Street	residential
286608839	Lyndsey	residential
286608840	Marie Street	residential
286608841	Nickel Street	residential
286608842	North Boston Street	residential
286608843	North Dunkin Street	residential
286608860	Tyler	residential
286608861	Utility Drive	residential
286608862	Woodard Drive	residential
286608863	Woodard Lane	residential
286608870		residential
286608871		residential
286897778	Skyway	motorway
286897779	Skyway	motorway
287211274	D. Romualdez Senior Street	secondary
288755151	President Quirino Avenue	primary
288755152	President Quirino Avenue	primary
289449898	Mel Lopez Boulevard	tertiary
293637839	Daungan Purok 7	pedestrian
293637849	Rodriguez Extension	residential
293637850		residential
293637856		service
293637859		service
293637862		service
293999288	Prudencio Street	residential
294443113	Santo NiÃ±o Street	pedestrian
294443114	Punta Bacood Foot Bridge	pedestrian
295073752	R. Magsaysay Boulevard	primary
295122025	Line 1 - Line 2 Walkway	footway
295122030		footway
296328219	C. M. Recto Avenue	secondary
296610493	President Quirino Avenue	primary
298293645	Dama De Noche	residential
298563567	Ilang-Ilang Street	footway
298563729		footway
299523305	San Martin Street	path
299523335		path
299646305		footway
299646306		footway
299646307		footway
299646308		footway
301891902		service
302778225	Santa Trinidad Street	residential
302778226	J. PatiÃ±o Street	residential
302778227	Embarcadero Street	residential
303128750	Plaza Hugo	pedestrian
303130510	Vesta Street	footway
303136385		footway
303137510		service
303140676	Lamayan Street	residential
303140678	Medel Street	residential
303140680	Embarcadero Street	residential
303140691	Suter Street	residential
303264395		footway
303264396		service
303323287		path
303323288		path
303323289		pedestrian
303335007		service
303350488		service
303409441		residential
303409443		service
303409444	Alley 2	service
303409445		residential
303409771		service
